,MemeID,CommentScore
52,xvnvsf,"[0.40789473684210525, 0.5921052631578947, 0.0]"
53,xuhssa,"[0.0, 1.0, 0.0]"
54,xxsnkr,"[0.6363636363636364, 0.36363636363636365, 0.0]"
55,y6cobl,"[0.6732673267326733, 0.32673267326732675, 0.0]"
56,xrc24c,"[0.0, 1.0, 0.0]"
57,xur8vb,"[0.625, 0.375, 0.0]"
58,xraqeu,"[0.0, 1.0, 0.0]"
59,y5wriu,"[0.5544554455445545, 0.44554455445544555, 0.0]"
60,xu08n3,"[0.0, 1.0, 0.0]"
61,y0vb59,"[0.2222222222222222, 0.7777777777777778, 0.0]"
62,xhi2j4,"[0.0, 1.0, 0.0]"
63,xx3m2l,"[0.2, 0.8, 0.0]"
64,xnutvt,"[0.5, 0.5, 0.0]"
65,xuks1a,"[0.0, 1.0, 0.0]"
66,xjxnhc,"[0.5, 0.5, 0.0]"
67,xjfn2c,"[0.0, 1.0, 0.0]"
68,y58ng5,"[0.0, 1.0, 0.0]"
69,y68qgi,"[0.3333333333333333, 0.6666666666666666, 0.0]"
70,xqrlm5,"[0.3684210526315789, 0.631578947368421, 0.0]"
71,xu680d,"[0.6666666666666666, 0.3333333333333333, 0.0]"
72,y681o8,"[0.5643564356435643, 0.43564356435643564, 0.0]"
73,xy58kt,"[0.0, 1.0, 0.0]"
74,xxlrpp,"[0.3333333333333333, 0.6666666666666666, 0.0]"
75,xkowbm,"[0.4166666666666667, 0.5833333333333334, 0.0]"
76,xo3ij7,"[0.5544554455445545, 0.44554455445544555, 0.0]"
77,xr1mxg,"[0.0, 1.0, 0.0]"
78,xqrek8,"[0.0, 1.0, 0.0]"
79,xxnv7b,"[0.6666666666666666, 0.3333333333333333, 0.0]"
80,y0oy0j,"[0.0, 1.0, 0.0]"
81,xy1n72,"[0.5, 0.5, 0.0]"
82,y44vkk,"[0.8, 0.2, 0.0]"
83,xxoq3b,"[0.5, 0.5, 0.0]"
84,xmoxlj,"[0.5247524752475248, 0.4752475247524752, 0.0]"
85,xhkska,"[0.0, 1.0, 0.0]"
86,xm8cib,"[0.43564356435643564, 0.5643564356435643, 0.0]"
87,xyw77y,"[0.5, 0.5, 0.0]"
88,xllm4d,"[0.0, 1.0, 0.0]"
89,xtf6jg,"[0.0, 1.0, 0.0]"
90,xunj0g,"[0.3333333333333333, 0.6666666666666666, 0.0]"
91,xluamw,"[0.5, 0.5, 0.0]"
92,xyx0ka,"[0.0, 1.0, 0.0]"
93,xrp2t2,"[0.5454545454545454, 0.45454545454545453, 0.0]"
94,xzlobe,"[0.3333333333333333, 0.6666666666666666, 0.0]"
95,y64t2m,"[0.4, 0.6, 0.0]"
96,xjomyd,"[0.7272727272727273, 0.2727272727272727, 0.0]"
97,y0p0ia,"[0.0, 1.0, 0.0]"
98,xt3jcs,"[0.5, 0.5, 0.0]"
99,xwl2da,"[0.5, 0.5, 0.0]"
100,xsblss,"[0.6138613861386139, 0.38613861386138615, 0.0]"
101,xokxd6,"[0.3333333333333333, 0.6666666666666666, 0.0]"
102,xrdfv9,"[0.0, 1.0, 0.0]"
103,xu99cj,"[0.5454545454545454, 0.45454545454545453, 0.0]"
104,y3te8g,"[0.0, 1.0, 0.0]"
105,xtz615,"[0.5, 0.5, 0.0]"
106,xgz94b,"[0.6153846153846154, 0.38461538461538464, 0.0]"
107,y137xp,"[0.6666666666666666, 0.3333333333333333, 0.0]"
108,xutyae,"[0.45454545454545453, 0.5454545454545454, 0.0]"
109,xychrn,"[0.3076923076923077, 0.6923076923076923, 0.0]"
110,xzz3k3,"[0.594059405940594, 0.40594059405940597, 0.0]"
111,y08kzb,"[0.5, 0.5, 0.0]"
112,xtr9y2,"[0.49504950495049505, 0.504950495049505, 0.0]"
113,y5cocj,"[0.6666666666666666, 0.3333333333333333, 0.0]"
114,xu513p,"[0.5, 0.5, 0.0]"
115,xio55n,"[0.4752475247524752, 0.5247524752475248, 0.0]"
116,xhn1y1,"[0.75, 0.25, 0.0]"
117,xvzvix,"[0.6666666666666666, 0.3333333333333333, 0.0]"
118,xri52h,"[0.6666666666666666, 0.3333333333333333, 0.0]"
119,xnpy6v,"[0.66, 0.34, 0.0]"
120,xkp9fq,"[0.0, 1.0, 0.0]"
121,y2rcla,"[0.5, 0.5, 0.0]"
122,xts3hp,"[0.504950495049505, 0.49504950495049505, 0.0]"
123,xm6f0c,"[0.75, 0.25, 0.0]"
124,xov7z5,"[0.5, 0.5, 0.0]"
125,xgpvfm,"[0.75, 0.25, 0.0]"
126,y2gq7a,"[0.7, 0.3, 0.0]"
127,xisc2x,"[0.3333333333333333, 0.6666666666666666, 0.0]"
128,xmsyit,"[0.0, 1.0, 0.0]"
129,xqmxix,"[0.5, 0.5, 0.0]"
130,xlbrpg,"[0.0, 1.0, 0.0]"
131,y3b7bx,"[0.5, 0.5, 0.0]"
132,xt7hyw,"[0.8333333333333334, 0.16666666666666666, 0.0]"
133,xvhx3r,"[0.0, 1.0, 0.0]"
134,y6ckj9,"[0.5, 0.5, 0.0]"
135,y2f7th,"[0.0, 1.0, 0.0]"
136,xu0pr3,"[0.0, 1.0, 0.0]"
137,y2t1iw,"[0.4, 0.6, 0.0]"
138,xj6tqs,"[0.594059405940594, 0.40594059405940597, 0.0]"
139,xotjg0,"[0.5445544554455446, 0.45544554455445546, 0.0]"
140,xuge9h,"[0.0, 1.0, 0.0]"
141,xigw0y,"[0.8571428571428571, 0.14285714285714285, 0.0]"
142,xk7exn,"[0.0, 1.0, 0.0]"
143,y3vd80,"[0.0, 1.0, 0.0]"
144,xk54ig,"[0.2, 0.8, 0.0]"
145,y4p3ro,"[0.2, 0.8, 0.0]"
146,y60igk,"[0.25, 0.75, 0.0]"
147,xjrknr,"[0.0, 1.0, 0.0]"
148,xqpsyl,"[0.5, 0.5, 0.0]"
149,xu620d,"[0.7719298245614035, 0.22807017543859648, 0.0]"
150,xtun6o,"[0.0, 1.0, 0.0]"
151,y3f4b5,"[0.5, 0.5, 0.0]"
152,xw91au,"[0.5, 0.5, 0.0]"
153,xsoee3,"[0.0, 1.0, 0.0]"
154,xst5t3,"[0.5, 0.5, 0.0]"
155,xs03ex,"[0.625, 0.375, 0.0]"
156,xl519t,"[0.5833333333333334, 0.4166666666666667, 0.0]"
157,xi71fz,"[0.6666666666666666, 0.3333333333333333, 0.0]"
158,xqa21v,"[0.5, 0.5, 0.0]"
159,xh0vpj,"[0.6138613861386139, 0.38613861386138615, 0.0]"
160,xjfrn4,"[0.48514851485148514, 0.5148514851485149, 0.0]"
161,xp4u8m,"[0.5346534653465347, 0.46534653465346537, 0.0]"
162,xvn4je,"[0.5, 0.5, 0.0]"
163,xvy77c,"[0.25, 0.75, 0.0]"
164,xt4d8l,"[0.0, 1.0, 0.0]"
165,y4wjzc,"[0.7272727272727273, 0.2727272727272727, 0.0]"
166,y5r2tg,"[0.2, 0.8, 0.0]"
167,y3tff6,"[0.5, 0.5, 0.0]"
168,xirdqm,"[0.75, 0.25, 0.0]"
169,xplt2x,"[0.0, 1.0, 0.0]"
170,y4fqc8,"[0.7, 0.3, 0.0]"
171,xqog8n,"[0.5, 0.5, 0.0]"
172,xgu1b8,"[0.6, 0.4, 0.0]"
173,xz9u59,"[0.5, 0.5, 0.0]"
174,xx6a95,"[0.0, 1.0, 0.0]"
175,xwxlrz,"[0.0, 1.0, 0.0]"
176,xyrisd,"[0.6666666666666666, 0.3333333333333333, 0.0]"
177,xil3xd,"[0.7058823529411765, 0.29411764705882354, 0.0]"
178,xp3pzs,"[0.5, 0.5, 0.0]"
179,xyl8ba,"[0.7272727272727273, 0.2727272727272727, 0.0]"
180,y2l93u,"[0.6666666666666666, 0.3333333333333333, 0.0]"
181,xstkyn,"[0.0, 1.0, 0.0]"
182,xpexmm,"[0.7, 0.3, 0.0]"
183,xjhxxw,"[0.4, 0.6, 0.0]"
184,xyhhfx,"[0.0, 1.0, 0.0]"
185,xpmp13,"[0.6491228070175439, 0.3508771929824561, 0.0]"
186,xw5xew,"[0.0, 1.0, 0.0]"
187,xqmwc0,"[0.0, 1.0, 0.0]"
188,xthk9b,"[0.0, 1.0, 0.0]"
189,xl337v,"[0.6842105263157895, 0.3157894736842105, 0.0]"
190,y3g26z,"[0.3333333333333333, 0.6666666666666666, 0.0]"
191,xsadq7,"[0.8, 0.2, 0.0]"
192,xui2tl,"[0.6666666666666666, 0.3333333333333333, 0.0]"
193,xse0yt,"[0.3333333333333333, 0.6666666666666666, 0.0]"
194,xu408t,"[0.0, 1.0, 0.0]"
195,xzs9sg,"[0.5, 0.5, 0.0]"
196,xu64g6,"[0.3, 0.7, 0.0]"
197,xos7h0,"[0.0, 1.0, 0.0]"
198,xv0j6k,"[0.3333333333333333, 0.6666666666666666, 0.0]"
199,xl3e46,"[0.4166666666666667, 0.5833333333333334, 0.0]"
200,xy5ipk,"[0.6470588235294118, 0.35294117647058826, 0.0]"
201,xz0yd0,"[0.509090909090909, 0.4909090909090909, 0.0]"
202,xlubmu,"[0.8, 0.2, 0.0]"
203,xhqh6l,"[0.625, 0.375, 0.0]"
204,xz5592,"[0.0, 1.0, 0.0]"
205,xs4ukx,"[0.0, 1.0, 0.0]"
206,y3nsqf,"[0.6666666666666666, 0.3333333333333333, 0.0]"
207,y2f4bh,"[0.3333333333333333, 0.6666666666666666, 0.0]"
208,xgx43p,"[0.4, 0.6, 0.0]"
209,xzgrpd,"[0.40384615384615385, 0.5961538461538461, 0.0]"
210,xikia0,"[0.6666666666666666, 0.3333333333333333, 0.0]"
211,xvupog,"[0.0, 1.0, 0.0]"
212,xkm0jj,"[0.7, 0.3, 0.0]"
213,xzmprp,"[0.6666666666666666, 0.3333333333333333, 0.0]"
214,y2ns0n,"[0.0, 1.0, 0.0]"
215,xnagr2,"[0.6451612903225806, 0.3548387096774194, 0.0]"
216,xuvu5x,"[0.0, 1.0, 0.0]"
217,xx652z,"[0.25, 0.75, 0.0]"
218,xl8amf,"[0.0, 1.0, 0.0]"
219,xn2aar,"[0.5833333333333334, 0.4166666666666667, 0.0]"
220,y2gbw9,"[0.5, 0.5, 0.0]"
221,xlsdhl,"[0.0, 1.0, 0.0]"
222,y6dayc,"[0.7777777777777778, 0.2222222222222222, 0.0]"
223,xrih23,"[0.0, 1.0, 0.0]"
224,y0xhfe,"[0.6666666666666666, 0.3333333333333333, 0.0]"
225,xznve9,"[0.5, 0.5, 0.0]"
226,y3b9e5,"[0.2, 0.8, 0.0]"
227,xmag88,"[0.5, 0.5, 0.0]"
228,xuxsvq,"[0.0, 1.0, 0.0]"
229,xt3xm3,"[0.0, 1.0, 0.0]"
230,xua35m,"[0.4, 0.6, 0.0]"
231,y3vn30,"[0.3333333333333333, 0.6666666666666666, 0.0]"
232,y1r8lz,"[0.6138613861386139, 0.38613861386138615, 0.0]"
233,xhpsro,"[0.4, 0.6, 0.0]"
234,xu6mrs,"[0.875, 0.125, 0.0]"
235,xn09tu,"[0.5, 0.5, 0.0]"
236,xtvthl,"[0.0, 1.0, 0.0]"
237,y10zlf,"[0.7368421052631579, 0.2631578947368421, 0.0]"
238,xjhtm2,"[0.5254237288135594, 0.4745762711864407, 0.0]"
239,xp3j8b,"[0.0, 1.0, 0.0]"
240,y03mqd,"[0.8571428571428571, 0.14285714285714285, 0.0]"
241,xr4qak,"[0.5, 0.5, 0.0]"
242,xtw0ic,"[0.6666666666666666, 0.3333333333333333, 0.0]"
243,y2mt6y,"[0.3333333333333333, 0.6666666666666666, 0.0]"
244,xie5dc,"[0.0, 1.0, 0.0]"
245,xx8znm,"[0.6666666666666666, 0.3333333333333333, 0.0]"
246,y5oar8,"[0.5, 0.5, 0.0]"
247,xjnzpo,"[0.0, 1.0, 0.0]"
248,xmuaa6,"[0.4625, 0.5375, 0.0]"
249,xnmap4,"[0.42857142857142855, 0.5714285714285714, 0.0]"
250,xurh63,"[0.0, 1.0, 0.0]"
251,y2p8tm,"[0.7142857142857143, 0.2857142857142857, 0.0]"
252,xqqqng,"[0.3333333333333333, 0.6666666666666666, 0.0]"
253,xut1j1,"[0.6, 0.4, 0.0]"
254,xttm9e,"[0.5, 0.5, 0.0]"
255,xlgq53,"[0.3333333333333333, 0.6666666666666666, 0.0]"
256,xhvasm,"[0.2, 0.8, 0.0]"
257,y45j95,"[0.48514851485148514, 0.5148514851485149, 0.0]"
258,y18uid,"[0.5454545454545454, 0.45454545454545453, 0.0]"
259,xx8iu1,"[0.5544554455445545, 0.44554455445544555, 0.0]"
260,xollrj,"[0.375, 0.625, 0.0]"
261,xqn5oh,"[0.5833333333333334, 0.4166666666666667, 0.0]"
262,xmrwos,"[0.0, 1.0, 0.0]"
263,y44u53,"[0.0, 1.0, 0.0]"
264,xuvhfu,"[0.0, 1.0, 0.0]"
265,xtbful,"[0.5, 0.5, 0.0]"
266,xtv2fn,"[0.4, 0.6, 0.0]"
267,xu6t3f,"[0.625, 0.375, 0.0]"
268,xzxqg6,"[0.0, 1.0, 0.0]"
269,xqcxi7,"[0.48514851485148514, 0.5148514851485149, 0.0]"
270,xnyuqh,"[0.4805194805194805, 0.5194805194805194, 0.0]"
271,xuyc1t,"[0.5, 0.5, 0.0]"
272,xukapx,"[0.4, 0.6, 0.0]"
273,xz5jiq,"[0.0, 1.0, 0.0]"
274,y6d4if,"[0.5, 0.5, 0.0]"
275,y2ez03,"[0.5555555555555556, 0.4444444444444444, 0.0]"
276,xrdkpb,"[0.3333333333333333, 0.6666666666666666, 0.0]"
277,xh8azo,"[0.0, 1.0, 0.0]"
278,xlbz6y,"[0.6666666666666666, 0.3333333333333333, 0.0]"
279,xxgdme,"[0.631578947368421, 0.3684210526315789, 0.0]"
280,y3j8xy,"[0.5909090909090909, 0.4090909090909091, 0.0]"
281,xyqvpl,"[0.0, 1.0, 0.0]"
282,y3c0s6,"[0.0, 1.0, 0.0]"
283,xsxocc,"[0.0, 1.0, 0.0]"
284,xjv5hi,"[0.4, 0.6, 0.0]"
285,y4gz3k,"[0.0, 1.0, 0.0]"
286,y0reqr,"[0.7142857142857143, 0.2857142857142857, 0.0]"
287,xm75ew,"[0.5, 0.5, 0.0]"
288,xhrkwk,"[0.5247524752475248, 0.4752475247524752, 0.0]"
289,y2g8r0,"[0.6153846153846154, 0.38461538461538464, 0.0]"
290,xusbim,"[0.6, 0.4, 0.0]"
291,xxm7tc,"[0.8333333333333334, 0.16666666666666666, 0.0]"
292,xspbh7,"[0.5, 0.5, 0.0]"
293,xwe79n,"[0.5, 0.5, 0.0]"
294,xsyzxh,"[0.5, 0.5, 0.0]"
295,xwl8bx,"[0.25, 0.75, 0.0]"
296,xjk3gw,"[0.0, 1.0, 0.0]"
297,y0xfqm,"[0.6, 0.4, 0.0]"
298,y3boyj,"[0.5, 0.5, 0.0]"
299,xwqs7t,"[0.5, 0.5, 0.0]"
300,xzq02m,"[0.0, 1.0, 0.0]"
301,xn5pxc,"[0.6666666666666666, 0.3333333333333333, 0.0]"
302,xu7hu6,"[0.5, 0.5, 0.0]"
303,xmxe9v,"[0.0, 1.0, 0.0]"
304,xu4xg3,"[0.75, 0.25, 0.0]"
305,xlglrt,"[0.5, 0.5, 0.0]"
306,xiz9h0,"[0.5, 0.5, 0.0]"
307,xravlt,"[0.3333333333333333, 0.6666666666666666, 0.0]"
308,xqkdyz,"[0.6666666666666666, 0.3333333333333333, 0.0]"
309,y1x1v7,"[0.625, 0.375, 0.0]"
310,xx3nqs,"[0.4, 0.6, 0.0]"
311,xkjctr,"[0.8461538461538461, 0.15384615384615385, 0.0]"
312,xkoovb,"[0.8, 0.2, 0.0]"
313,y3ui7t,"[0.0, 1.0, 0.0]"
314,y5s5ff,"[0.0, 1.0, 0.0]"
315,xt80ku,"[0.5, 0.5, 0.0]"
316,xi0hqq,"[0.5, 0.5, 0.0]"
317,xle04v,"[0.75, 0.25, 0.0]"
318,y4j78e,"[0.5, 0.5, 0.0]"
319,xyehmc,"[0.4, 0.6, 0.0]"
320,xszuxq,"[0.0, 1.0, 0.0]"
321,xuv9ci,"[0.0, 1.0, 0.0]"
322,xu6wi7,"[0.42857142857142855, 0.5714285714285714, 0.0]"
323,xs1gj6,"[0.0, 1.0, 0.0]"
324,y32ic4,"[0.4, 0.6, 0.0]"
325,xl7ojs,"[0.6666666666666666, 0.3333333333333333, 0.0]"
326,xwxicp,"[0.0, 1.0, 0.0]"
327,xshfgp,"[0.0, 1.0, 0.0]"
328,xvwgb6,"[0.6666666666666666, 0.3333333333333333, 0.0]"
329,y0x0r2,"[0.3333333333333333, 0.6666666666666666, 0.0]"
330,xz0vls,"[0.0, 1.0, 0.0]"
331,xk71t1,"[0.5633802816901409, 0.43661971830985913, 0.0]"
332,xttc4r,"[0.6666666666666666, 0.3333333333333333, 0.0]"
333,xxna8u,"[0.4, 0.6, 0.0]"
334,xp2k1z,"[0.0, 1.0, 0.0]"
335,xua5yg,"[0.5, 0.5, 0.0]"
336,xrl0iz,"[0.5, 0.5, 0.0]"
337,xrght2,"[0.75, 0.25, 0.0]"
338,xn1yhs,"[0.0, 1.0, 0.0]"
339,y6avmp,"[0.3333333333333333, 0.6666666666666666, 0.0]"
340,y0nyxl,"[0.6666666666666666, 0.3333333333333333, 0.0]"
341,xm0kvv,"[0.3333333333333333, 0.6666666666666666, 0.0]"
342,xtw7pi,"[0.0, 1.0, 0.0]"
343,y65r4o,"[0.6666666666666666, 0.3333333333333333, 0.0]"
344,xuqan6,"[0.5445544554455446, 0.45544554455445546, 0.0]"
345,xxy5vj,"[0.6666666666666666, 0.3333333333333333, 0.0]"
346,xsbt0b,"[0.0, 1.0, 0.0]"
347,xk2epe,"[0.5445544554455446, 0.45544554455445546, 0.0]"
348,xlllw0,"[0.0, 1.0, 0.0]"
349,xz2ei9,"[0.5445544554455446, 0.45544554455445546, 0.0]"
350,xi3ypb,"[0.5, 0.5, 0.0]"
351,xo671c,"[0.5, 0.5, 0.0]"
352,xmxk7y,"[0.0, 1.0, 0.0]"
353,xzm16x,"[0.16666666666666666, 0.8333333333333334, 0.0]"
354,xkujso,"[0.0, 1.0, 0.0]"
355,xs8qbv,"[0.3333333333333333, 0.6666666666666666, 0.0]"
356,xlfgp5,"[0.0, 1.0, 0.0]"
357,xuunbx,"[0.0, 1.0, 0.0]"
358,xkj87w,"[0.5666666666666667, 0.43333333333333335, 0.0]"
359,xlavy2,"[0.6363636363636364, 0.36363636363636365, 0.0]"
360,wyq2uc,"[0.5247524752475248, 0.4752475247524752, 0.0]"
361,xtrdof,"[0.0, 1.0, 0.0]"
362,xx4azs,"[0.0, 1.0, 0.0]"
363,xl79wr,"[0.0, 1.0, 0.0]"
364,xl2br6,"[0.3333333333333333, 0.6666666666666666, 0.0]"
365,y3xf85,"[0.6666666666666666, 0.3333333333333333, 0.0]"
366,xy3qhh,"[0.8333333333333334, 0.16666666666666666, 0.0]"
367,xhkzhh,"[0.5148514851485149, 0.48514851485148514, 0.0]"
368,xriy10,"[0.7777777777777778, 0.2222222222222222, 0.0]"
369,xrjdpw,"[0.5, 0.5, 0.0]"
370,xtxpa6,"[0.55, 0.45, 0.0]"
371,xtdvg3,"[0.6666666666666666, 0.3333333333333333, 0.0]"
372,xpuxtm,"[0.75, 0.25, 0.0]"
373,xrg9sn,"[0.6666666666666666, 0.3333333333333333, 0.0]"
374,y0efda,"[0.5, 0.5, 0.0]"
375,xknv3t,"[0.0, 1.0, 0.0]"
376,xhshx9,"[0.0, 1.0, 0.0]"
377,xxga75,"[0.4, 0.6, 0.0]"
378,xqq34y,"[0.3333333333333333, 0.6666666666666666, 0.0]"
379,xmv1ek,"[0.5742574257425742, 0.42574257425742573, 0.0]"
380,xze4gc,"[0.5, 0.5, 0.0]"
381,xxa18y,"[0.5, 0.5, 0.0]"
382,xzpw4i,"[0.4523809523809524, 0.5476190476190477, 0.0]"
383,xi5eam,"[0.6129032258064516, 0.3870967741935484, 0.0]"
384,xnrkk5,"[0.3333333333333333, 0.6666666666666666, 0.0]"
385,xmxmb7,"[0.5185185185185185, 0.48148148148148145, 0.0]"
386,xry45p,"[0.0, 1.0, 0.0]"
387,xz7ppd,"[0.5098039215686274, 0.49019607843137253, 0.0]"
388,y1o7uh,"[0.5841584158415841, 0.4158415841584158, 0.0]"
389,xvhsa6,"[0.5, 0.5, 0.0]"
390,y0qjw4,"[0.0, 1.0, 0.0]"
391,xxgu3p,"[0.5, 0.5, 0.0]"
392,xwouee,"[0.0, 1.0, 0.0]"
393,xxpwzb,"[0.0, 1.0, 0.0]"
394,y69iay,"[0.4, 0.6, 0.0]"
395,xz3mdz,"[0.0, 1.0, 0.0]"
396,xw9075,"[0.4, 0.6, 0.0]"
397,xgltq9,"[0.5, 0.5, 0.0]"
398,xz040i,"[0.0, 1.0, 0.0]"
399,xis71i,"[0.5, 0.5, 0.0]"
400,xw03r6,"[0.5, 0.5, 0.0]"
401,y0yjji,"[0.5, 0.5, 0.0]"
402,xonn21,"[0.3333333333333333, 0.6666666666666666, 0.0]"
403,xumeb5,"[0.0, 1.0, 0.0]"
404,xs7fbo,"[0.0, 1.0, 0.0]"
405,xsa3ov,"[0.0, 1.0, 0.0]"
406,y3p82i,"[0.6666666666666666, 0.3333333333333333, 0.0]"
407,xtyl34,"[0.0, 1.0, 0.0]"
408,y6ctzh,"[0.0, 1.0, 0.0]"
409,xpq2fw,"[0.6666666666666666, 0.3333333333333333, 0.0]"
410,y31rap,"[0.0, 1.0, 0.0]"
411,xzf8e5,"[0.0, 1.0, 0.0]"
412,y6eefi,"[0.3, 0.7, 0.0]"
413,y3h9pz,"[0.2, 0.8, 0.0]"
414,y17v44,"[0.6666666666666666, 0.3333333333333333, 0.0]"
415,xinyqs,"[0.0, 1.0, 0.0]"
416,xlus6j,"[0.5, 0.5, 0.0]"
417,xmnri8,"[0.5714285714285714, 0.42857142857142855, 0.0]"
418,xsytil,"[0.0, 1.0, 0.0]"
419,xx0u8e,"[0.6666666666666666, 0.3333333333333333, 0.0]"
420,xyroj6,"[0.5, 0.5, 0.0]"
421,y0vbkd,"[0.0, 1.0, 0.0]"
422,xvytts,"[0.5346534653465347, 0.46534653465346537, 0.0]"
423,xnqqsf,"[0.0, 1.0, 0.0]"
424,xqlu94,"[0.5, 0.5, 0.0]"
425,y2jpnm,"[0.6336633663366337, 0.36633663366336633, 0.0]"
426,xfzq74,"[0.6039603960396039, 0.39603960396039606, 0.0]"
427,xjojdv,"[0.8, 0.2, 0.0]"
428,xvxv3k,"[0.5, 0.5, 0.0]"
429,xg3ke3,"[0.5263157894736842, 0.47368421052631576, 0.0]"
430,xt15sh,"[0.3333333333333333, 0.6666666666666666, 0.0]"
431,xz7g8q,"[0.0, 1.0, 0.0]"
432,xhuidr,"[0.0, 1.0, 0.0]"
433,xpfcnd,"[0.6875, 0.3125, 0.0]"
434,xrkohl,"[0.7142857142857143, 0.2857142857142857, 0.0]"
435,y2922t,"[0.14285714285714285, 0.8571428571428571, 0.0]"
436,xsxo6j,"[0.7142857142857143, 0.2857142857142857, 0.0]"
437,xivii0,"[0.45454545454545453, 0.5454545454545454, 0.0]"
438,xgw5z7,"[0.6, 0.4, 0.0]"
439,xyi10o,"[0.5, 0.5, 0.0]"
440,xzoubv,"[0.125, 0.875, 0.0]"
441,y0s671,"[0.5643564356435643, 0.43564356435643564, 0.0]"
442,xnby2w,"[0.0, 1.0, 0.0]"
443,xmmtrd,"[0.6363636363636364, 0.36363636363636365, 0.0]"
444,xz2d6v,"[0.0, 1.0, 0.0]"
445,xxigbi,"[0.25, 0.75, 0.0]"
446,xm0feu,"[0.0, 1.0, 0.0]"
447,xnujyk,"[0.594059405940594, 0.40594059405940597, 0.0]"
448,xslnpy,"[0.6666666666666666, 0.3333333333333333, 0.0]"
449,xulap1,"[0.5617977528089888, 0.43820224719101125, 0.0]"
450,xxijgk,"[0.6, 0.4, 0.0]"
451,xuo1lb,"[0.8, 0.2, 0.0]"
452,xuwdw1,"[0.75, 0.25, 0.0]"
453,xv2mma,"[0.3333333333333333, 0.6666666666666666, 0.0]"
454,xusbnw,"[0.5, 0.5, 0.0]"
455,y5e0it,"[0.5869565217391305, 0.41304347826086957, 0.0]"
456,xu6hix,"[0.0, 1.0, 0.0]"
457,y5pkje,"[0.0, 1.0, 0.0]"
458,y0r6as,"[0.3333333333333333, 0.6666666666666666, 0.0]"
459,xs0ny5,"[0.0, 1.0, 0.0]"
460,xrdnmi,"[0.75, 0.25, 0.0]"
461,y5j9c1,"[0.2, 0.8, 0.0]"
462,xqjcss,"[0.6831683168316832, 0.31683168316831684, 0.0]"
463,xttnew,"[0.5, 0.5, 0.0]"
