,MemeID,CommentScore
168,y4iwto,"[0.19117647058823528, 0.8088235294117647, 0.0]"
169,xn2ytl,"[0.30434782608695654, 0.6956521739130435, 0.0]"
170,y1p5x4,"[0.25742574257425743, 0.7425742574257426, 0.0]"
171,x71ii7,"[0.14285714285714285, 0.8571428571428571, 0.0]"
172,xhsuro,"[0.16, 0.84, 0.0]"
173,y050m8,"[0.6237623762376238, 0.37623762376237624, 0.0]"
174,xaiuhi,"[0.1111111111111111, 0.8888888888888888, 0.0]"
175,x6w2sv,"[0.0, 1.0, 0.0]"
176,xnspr5,"[0.0, 1.0, 0.0]"
177,y010jn,"[0.37623762376237624, 0.6237623762376238, 0.0]"
178,xbdbae,"[0.5, 0.5, 0.0]"
179,y4ormo,"[0.07142857142857142, 0.9285714285714286, 0.0]"
180,y4z8gr,"[0.5, 0.5, 0.0]"
181,xbku9m,"[0.31683168316831684, 0.6831683168316832, 0.0]"
182,y4oelb,"[0.3181818181818182, 0.6818181818181818, 0.0]"
183,xbodgw,"[0.4, 0.6, 0.0]"
184,xy8yc5,"[0.1935483870967742, 0.8064516129032258, 0.0]"
185,xpw4un,"[0.5, 0.5, 0.0]"
186,xha06n,"[0.0, 1.0, 0.0]"
187,x6g87n,"[0.08333333333333333, 0.9166666666666666, 0.0]"
188,xmrk81,"[0.3, 0.7, 0.0]"
189,xyz817,"[0.2222222222222222, 0.7777777777777778, 0.0]"
190,xklgdy,"[0.21875, 0.78125, 0.0]"
191,xgerl0,"[0.07142857142857142, 0.9285714285714286, 0.0]"
192,y6tjd8,"[0.15384615384615385, 0.8461538461538461, 0.0]"
193,y735n1,"[0.25, 0.75, 0.0]"
194,x6ejb2,"[0.48148148148148145, 0.5185185185185185, 0.0]"
195,x0oq8k,"[0.5, 0.5, 0.0]"
196,x74iwu,"[0.21428571428571427, 0.7857142857142857, 0.0]"
197,xyjjjy,"[0.21428571428571427, 0.7857142857142857, 0.0]"
198,xz5bov,"[0.14285714285714285, 0.8571428571428571, 0.0]"
199,xbpzbd,"[0.21428571428571427, 0.7857142857142857, 0.0]"
200,x3904g,"[0.08045977011494253, 0.9195402298850575, 0.0]"
201,xqe7k1,"[0.25, 0.75, 0.0]"
202,x7rbo3,"[0.42857142857142855, 0.5714285714285714, 0.0]"
203,xf8cuy,"[0.2, 0.8, 0.0]"
204,y1j8ib,"[0.25, 0.75, 0.0]"
205,xlapcx,"[0.2, 0.8, 0.0]"
206,xpi4rt,"[0.14285714285714285, 0.8571428571428571, 0.0]"
207,xvl54x,"[0.23529411764705882, 0.7647058823529411, 0.0]"
208,xddnf3,"[0.5151515151515151, 0.48484848484848486, 0.0]"
209,xwauvp,"[0.19801980198019803, 0.801980198019802, 0.0]"
210,x4bdfr,"[0.18867924528301888, 0.8113207547169812, 0.0]"
211,x35169,"[0.2727272727272727, 0.7272727272727273, 0.0]"
212,xrbbyn,"[0.2916666666666667, 0.7083333333333334, 0.0]"
213,xm6gai,"[0.4166666666666667, 0.5833333333333334, 0.0]"
214,xocb4j,"[0.375, 0.625, 0.0]"
215,xdngaw,"[0.3, 0.7, 0.0]"
216,x5y9s3,"[0.27722772277227725, 0.7227722772277227, 0.0]"
217,y2fvvy,"[0.18811881188118812, 0.8118811881188119, 0.0]"
218,y75klh,"[0.36633663366336633, 0.6336633663366337, 0.0]"
219,x5o2tb,"[0.2, 0.8, 0.0]"
220,xgnedz,"[0.35294117647058826, 0.6470588235294118, 0.0]"
221,x30z6l,"[0.19444444444444445, 0.8055555555555556, 0.0]"
222,x4s6h6,"[0.3125, 0.6875, 0.0]"
223,xxso2k,"[0.4, 0.6, 0.0]"
224,xqoxj3,"[0.5247524752475248, 0.4752475247524752, 0.0]"
225,x42eie,"[0.07692307692307693, 0.9230769230769231, 0.0]"
226,xlqkut,"[0.0891089108910891, 0.9108910891089109, 0.0]"
227,xaghb8,"[0.5, 0.5, 0.0]"
228,xw1yfg,"[0.5714285714285714, 0.42857142857142855, 0.0]"
229,y4f8rp,"[0.0, 1.0, 0.0]"
230,xfmk93,"[0.36363636363636365, 0.6363636363636364, 0.0]"
231,xvf8ld,"[0.5, 0.5, 0.0]"
232,xzo145,"[0.25, 0.75, 0.0]"
233,xnokq2,"[0.36363636363636365, 0.6363636363636364, 0.0]"
234,xstejs,"[0.2222222222222222, 0.7777777777777778, 0.0]"
235,xs4kaj,"[0.5555555555555556, 0.4444444444444444, 0.0]"
236,xh2t37,"[0.0, 1.0, 0.0]"
237,xkgjd9,"[0.0, 1.0, 0.0]"
238,y6ppeb,"[0.14285714285714285, 0.8571428571428571, 0.0]"
239,y47111,"[0.5, 0.5, 0.0]"
240,xhz74i,"[0.27722772277227725, 0.7227722772277227, 0.0]"
241,y414ki,"[0.2857142857142857, 0.7142857142857143, 0.0]"
242,x14glw,"[0.2, 0.8, 0.0]"
243,xinqcm,"[0.4268292682926829, 0.573170731707317, 0.0]"
244,xcuvu0,"[0.4, 0.6, 0.0]"
245,wytl8k,"[0.6, 0.4, 0.0]"
246,xi64rg,"[0.25, 0.75, 0.0]"
247,xc48xk,"[0.1935483870967742, 0.8064516129032258, 0.0]"
248,xd96yh,"[0.1782178217821782, 0.8217821782178217, 0.0]"
249,xwq184,"[0.45454545454545453, 0.5454545454545454, 0.0]"
250,xl19te,"[0.19801980198019803, 0.801980198019802, 0.0]"
251,y0yz1k,"[0.25675675675675674, 0.7432432432432432, 0.0]"
252,y792av,"[0.07692307692307693, 0.9230769230769231, 0.0]"
253,x61mqj,"[0.08333333333333333, 0.9166666666666666, 0.0]"
254,xo8kje,"[0.0, 1.0, 0.0]"
255,xpveza,"[0.4482758620689655, 0.5517241379310345, 0.0]"
256,x6e2qg,"[0.0, 1.0, 0.0]"
257,xac15b,"[0.2826086956521739, 0.717391304347826, 0.0]"
258,xivsvs,"[0.42574257425742573, 0.5742574257425742, 0.0]"
259,xya88n,"[0.0, 1.0, 0.0]"
260,xpkefg,"[0.0, 1.0, 0.0]"
261,xqm5ef,"[0.4375, 0.5625, 0.0]"
262,x9teez,"[0.4, 0.6, 0.0]"
263,xeqrbr,"[0.25, 0.75, 0.0]"
264,xs0jd8,"[0.5841584158415841, 0.4158415841584158, 0.0]"
265,x5i97s,"[0.20833333333333334, 0.7916666666666666, 0.0]"
266,x8quvp,"[0.18811881188118812, 0.8118811881188119, 0.0]"
267,xxkxu1,"[0.3, 0.7, 0.0]"
268,xllrwt,"[0.5, 0.5, 0.0]"
269,xzdtb3,"[0.25742574257425743, 0.7425742574257426, 0.0]"
270,wzq3e7,"[0.05, 0.95, 0.0]"
271,xsk3vf,"[0.5, 0.5, 0.0]"
272,xjsci3,"[0.3684210526315789, 0.631578947368421, 0.0]"
273,x3c97t,"[0.1188118811881188, 0.8811881188118812, 0.0]"
274,x9dkkr,"[0.21052631578947367, 0.7894736842105263, 0.0]"
275,xwktuo,"[0.3333333333333333, 0.6666666666666666, 0.0]"
276,xo0myi,"[0.0, 1.0, 0.0]"
277,xvja8o,"[0.0, 1.0, 0.0]"
278,x56kiw,"[0.17647058823529413, 0.8235294117647058, 0.0]"
279,xbusxh,"[0, 0, 0]"
280,y2fp2s,"[0.2857142857142857, 0.7142857142857143, 0.0]"
281,xp360h,"[0.0, 1.0, 0.0]"
282,y2zuh1,"[0.3783783783783784, 0.6216216216216216, 0.0]"
283,x7f7dp,"[0.25, 0.75, 0.0]"
284,x6m2gi,"[0.2857142857142857, 0.7142857142857143, 0.0]"
285,xsebzl,"[0.11764705882352941, 0.8823529411764706, 0.0]"
286,wy5on2,"[0.20588235294117646, 0.7941176470588235, 0.0]"
287,x2fzjc,"[0.7, 0.3, 0.0]"
288,xetbro,"[0.3111111111111111, 0.6888888888888889, 0.0]"
289,xeedgx,"[0.24752475247524752, 0.7524752475247525, 0.0]"
290,xujzbi,"[0.23529411764705882, 0.7647058823529411, 0.0]"
291,xb5rvb,"[0.0, 1.0, 0.0]"
292,xzt6vx,"[0.25, 0.75, 0.0]"
293,x7yomd,"[0.5555555555555556, 0.4444444444444444, 0.0]"
294,xezrt0,"[0.5, 0.5, 0.0]"
295,xggp6c,"[0.2857142857142857, 0.7142857142857143, 0.0]"
296,xpr3fx,"[0.4, 0.6, 0.0]"
297,xq21y0,"[0.2727272727272727, 0.7272727272727273, 0.0]"
298,y09ydf,"[0.25, 0.75, 0.0]"
299,xbyx50,"[0.4444444444444444, 0.5555555555555556, 0.0]"
300,y0prkq,"[0.2222222222222222, 0.7777777777777778, 0.0]"
301,x5l151,"[0.4, 0.6, 0.0]"
302,xg9jy0,"[0.16666666666666666, 0.8333333333333334, 0.0]"
303,xb6jwz,"[0.0, 1.0, 0.0]"
304,y4phva,"[0.0, 1.0, 0.0]"
305,xkg6yv,"[0.19230769230769232, 0.8076923076923077, 0.0]"
306,xvsp6z,"[0.2, 0.8, 0.0]"
307,xgdmdn,"[0.4444444444444444, 0.5555555555555556, 0.0]"
308,xrys3t,"[0.2, 0.8, 0.0]"
309,xcgvv2,"[0.5, 0.5, 0.0]"
310,x3ctoh,"[0.0, 1.0, 0.0]"
311,xu9jlz,"[0.2, 0.8, 0.0]"
312,x6jztv,"[0.2, 0.8, 0.0]"
313,xh5xp9,"[0.11538461538461539, 0.8846153846153846, 0.0]"
314,xiejbj,"[0.42857142857142855, 0.5714285714285714, 0.0]"
315,xe3749,"[0.3465346534653465, 0.6534653465346535, 0.0]"
316,y2ntlo,"[0.07692307692307693, 0.9230769230769231, 0.0]"
317,x49uh1,"[0.3333333333333333, 0.6666666666666666, 0.0]"
318,xsg6kf,"[0.08333333333333333, 0.9166666666666666, 0.0]"
319,x0lnd2,"[0.16666666666666666, 0.8333333333333334, 0.0]"
320,x9w1vd,"[0.2857142857142857, 0.7142857142857143, 0.0]"
321,y289ln,"[0, 0, 0]"
322,xicyrl,"[0.15841584158415842, 0.8415841584158416, 0.0]"
323,xs9q1u,"[0.23943661971830985, 0.7605633802816901, 0.0]"
324,xuosuf,"[0, 0, 0]"
325,xqya8k,"[0.5, 0.5, 0.0]"
326,xfxvdj,"[0.1782178217821782, 0.8217821782178217, 0.0]"
327,xkevhg,"[0.0, 1.0, 0.0]"
328,xgqbzr,"[0.19047619047619047, 0.8095238095238095, 0.0]"
329,xr06hy,"[0.43010752688172044, 0.5698924731182796, 0.0]"
330,y1n8u7,"[0.0, 1.0, 0.0]"
331,xrt3hk,"[0.09090909090909091, 0.9090909090909091, 0.0]"
332,y5vgdt,"[0.0, 1.0, 0.0]"
333,y7239i,"[0.23529411764705882, 0.7647058823529411, 0.0]"
334,y55q1f,"[0.3333333333333333, 0.6666666666666666, 0.0]"
335,y4w6ec,"[0.3333333333333333, 0.6666666666666666, 0.0]"
336,xzzyi9,"[0.25, 0.75, 0.0]"
337,xxcc7y,"[0.0, 1.0, 0.0]"
338,y7bavs,"[0.0, 1.0, 0.0]"
339,y4czww,"[0.75, 0.25, 0.0]"
340,xt44sa,"[0.0, 1.0, 0.0]"
341,xgh5mg,"[0.11538461538461539, 0.8846153846153846, 0.0]"
342,y0y9gy,"[0.14285714285714285, 0.8571428571428571, 0.0]"
343,y4brkc,"[0.0, 1.0, 0.0]"
344,xx7jgl,"[0.125, 0.875, 0.0]"
345,y08wl8,"[0.3333333333333333, 0.6666666666666666, 0.0]"
346,x7ahn4,"[0.2, 0.8, 0.0]"
347,xj6caj,"[0.24050632911392406, 0.759493670886076, 0.0]"
348,xo8jw1,"[0.5, 0.5, 0.0]"
349,xgcto4,"[0.2, 0.8, 0.0]"
350,y38inf,"[0.07142857142857142, 0.9285714285714286, 0.0]"
351,x2fhim,"[0.2857142857142857, 0.7142857142857143, 0.0]"
352,xv262o,"[0.25, 0.75, 0.0]"
353,xrmhuw,"[0.0, 1.0, 0.0]"
354,y62tve,"[0.3484848484848485, 0.6515151515151515, 0.0]"
355,y78ou8,"[0.22641509433962265, 0.7735849056603774, 0.0]"
356,xzfxc4,"[0.25, 0.75, 0.0]"
357,y4ycvm,"[0.0, 1.0, 0.0]"
358,xnk7pm,"[0.19801980198019803, 0.801980198019802, 0.0]"
359,x1a4ha,"[0.19801980198019803, 0.801980198019802, 0.0]"
360,y51l3w,"[0.2222222222222222, 0.7777777777777778, 0.0]"
361,x63uy7,"[0.2608695652173913, 0.7391304347826086, 0.0]"
362,x5xjhn,"[0.2558139534883721, 0.7441860465116279, 0.0]"
363,xzoyjj,"[0.0, 1.0, 0.0]"
364,xcb7ed,"[0.2222222222222222, 0.7777777777777778, 0.0]"
365,xexfeg,"[0.17142857142857143, 0.8285714285714286, 0.0]"
366,xy1rcu,"[0.3333333333333333, 0.6666666666666666, 0.0]"
367,xks2u0,"[0.14285714285714285, 0.8571428571428571, 0.0]"
368,xnecrz,"[0.0, 1.0, 0.0]"
369,xs2kwz,"[0.0, 1.0, 0.0]"
370,x3gzw6,"[0.3125, 0.6875, 0.0]"
371,xjmh6u,"[0.31683168316831684, 0.6831683168316832, 0.0]"
372,xkjfc4,"[0.0, 1.0, 0.0]"
373,xenu9e,"[0.2857142857142857, 0.7142857142857143, 0.0]"
374,y5oyno,"[0.3157894736842105, 0.6842105263157895, 0.0]"
375,xs4uqv,"[0.2727272727272727, 0.7272727272727273, 0.0]"
376,x78rav,"[0.375, 0.625, 0.0]"
377,xh9j72,"[0.3333333333333333, 0.6666666666666666, 0.0]"
378,xqn4n6,"[0.10416666666666667, 0.8958333333333334, 0.0]"
379,y36oqr,"[0.45161290322580644, 0.5483870967741935, 0.0]"
380,xsd9rw,"[0.5925925925925926, 0.4074074074074074, 0.0]"
381,xt28wv,"[0.27586206896551724, 0.7241379310344828, 0.0]"
382,y3qpg2,"[0.29411764705882354, 0.7058823529411765, 0.0]"
383,xvh3ui,"[0.2727272727272727, 0.7272727272727273, 0.0]"
384,xv6ecz,"[0.5, 0.5, 0.0]"
385,xribbq,"[0.20689655172413793, 0.7931034482758621, 0.0]"
386,xgr6cu,"[0.23255813953488372, 0.7674418604651163, 0.0]"
387,x6jylm,"[0.0, 1.0, 0.0]"
388,x5l703,"[0.3333333333333333, 0.6666666666666666, 0.0]"
389,xsfxyf,"[0.375, 0.625, 0.0]"
390,y1wciu,"[0.3333333333333333, 0.6666666666666666, 0.0]"
391,x7n8t6,"[0.36363636363636365, 0.6363636363636364, 0.0]"
392,x4zpco,"[0.19642857142857142, 0.8035714285714286, 0.0]"
393,x8fglt,"[0.14285714285714285, 0.8571428571428571, 0.0]"
394,x2z7xy,"[0.047619047619047616, 0.9523809523809523, 0.0]"
395,xcay4r,"[0, 0, 0]"
396,xzqfs9,"[0.5094339622641509, 0.49056603773584906, 0.0]"
397,xo3xbn,"[0.2727272727272727, 0.7272727272727273, 0.0]"
398,y6mq2q,"[0.14285714285714285, 0.8571428571428571, 0.0]"
399,xm5r4q,"[0.2777777777777778, 0.7222222222222222, 0.0]"
400,x8csvl,"[0.0, 1.0, 0.0]"
401,xcpc1h,"[0.0, 1.0, 0.0]"
402,wyox2t,"[0.6, 0.4, 0.0]"
403,y19uyu,"[0.27722772277227725, 0.7227722772277227, 0.0]"
404,x1iold,"[0.0, 1.0, 0.0]"
405,xxvt54,"[0.22772277227722773, 0.7722772277227723, 0.0]"
406,x6xpq9,"[0.1111111111111111, 0.8888888888888888, 0.0]"
407,xmguru,"[0.43564356435643564, 0.5643564356435643, 0.0]"
408,xpreji,"[0.3645833333333333, 0.6354166666666666, 0.0]"
409,xtyrit,"[0.0, 1.0, 0.0]"
410,xuo5ft,"[0.25, 0.75, 0.0]"
411,xe9ih4,"[0.30612244897959184, 0.6938775510204082, 0.0]"
412,x7iog2,"[0.0, 1.0, 0.0]"
413,xm7j84,"[0.5454545454545454, 0.45454545454545453, 0.0]"
414,xgps14,"[0.14285714285714285, 0.8571428571428571, 0.0]"
415,y17o09,"[0.0, 1.0, 0.0]"
416,xheifi,"[0.3333333333333333, 0.6666666666666666, 0.0]"
417,xz4dai,"[0.4375, 0.5625, 0.0]"
418,xzlu2g,"[0.36633663366336633, 0.6336633663366337, 0.0]"
419,x9yh8g,"[0.0, 1.0, 0.0]"
420,y6oao2,"[0.2753623188405797, 0.7246376811594203, 0.0]"
421,xrv3yk,"[0.2857142857142857, 0.7142857142857143, 0.0]"
422,xkqfes,"[0.0, 1.0, 0.0]"
423,y017uw,"[0.297029702970297, 0.7029702970297029, 0.0]"
424,x5knmq,"[0.125, 0.875, 0.0]"
425,xuokl6,"[0.2079207920792079, 0.7920792079207921, 0.0]"
426,x2icgf,"[0, 0, 0]"
427,wzm323,"[0.26732673267326734, 0.7326732673267327, 0.0]"
428,xv5cst,"[0.0, 1.0, 0.0]"
429,y0ycac,"[0.0, 1.0, 0.0]"
430,xrixsg,"[0.25, 0.75, 0.0]"
431,y4pldc,"[0.2857142857142857, 0.7142857142857143, 0.0]"
432,xld9hx,"[0.0, 1.0, 0.0]"
433,x8pqlt,"[0.2857142857142857, 0.7142857142857143, 0.0]"
434,x50dkz,"[1.0, 0.0, 0.0]"
435,y596mi,"[0.0, 1.0, 0.0]"
