,MemeID,CommentScore
77,u0vakm,"[0.958904109589041, 0.0410958904109589, 0.0]"
78,vomc30,"[1.0, 0.0, 0.0]"
79,uvzjhg,"[0.9803921568627451, 0.0196078431372549, 0.0]"
80,vnoruq,"[1.0, 0.0, 0.0]"
81,ucj5mi,"[1.0, 0.0, 0.0]"
82,w30qxw,"[0.9411764705882353, 0.058823529411764705, 0.0]"
83,xlcnl5,"[1.0, 0.0, 0.0]"
84,ubwqo1,"[1.0, 0.0, 0.0]"
85,wo3wc4,"[1.0, 0.0, 0.0]"
86,tyndeq,"[1.0, 0.0, 0.0]"
87,xjq9ji,"[1.0, 0.0, 0.0]"
88,ulng0q,"[0.95, 0.05, 0.0]"
89,w5pl2z,"[1.0, 0.0, 0.0]"
90,y0fxjv,"[1.0, 0.0, 0.0]"
91,wjocmf,"[1.0, 0.0, 0.0]"
92,wkzxcp,"[0.8461538461538461, 0.15384615384615385, 0.0]"
93,vt4la4,"[1.0, 0.0, 0.0]"
94,x7j1md,"[1.0, 0.0, 0.0]"
95,ubugi2,"[1.0, 0.0, 0.0]"
96,v2uwoy,"[1.0, 0.0, 0.0]"
97,x8uggh,"[1.0, 0.0, 0.0]"
98,wd9x9r,"[0.9761904761904762, 0.023809523809523808, 0.0]"
99,vfvm8a(1),"[0.9818181818181818, 0.01818181818181818, 0.0]"
100,vqmfp4,"[1.0, 0.0, 0.0]"
101,wcicaa,"[0.9702970297029703, 0.0297029702970297, 0.0]"
102,trb5n1,"[1.0, 0.0, 0.0]"
103,uz51cg,"[1.0, 0.0, 0.0]"
104,vsaqyz,"[1.0, 0.0, 0.0]"
105,vj6tae,"[1.0, 0.0, 0.0]"
106,vq7c99,"[0.9603960396039604, 0.039603960396039604, 0.0]"
107,x1s00g,"[1.0, 0.0, 0.0]"
108,v3dtds,"[0.967391304347826, 0.03260869565217391, 0.0]"
109,vpcb1i,"[1.0, 0.0, 0.0]"
110,vhb0ie,"[1.0, 0.0, 0.0]"
111,vjq34e,"[1.0, 0.0, 0.0]"
112,w0j66g,"[0, 0, 0]"
113,xqr227,"[1.0, 0.0, 0.0]"
114,un09ge,"[1.0, 0.0, 0.0]"
115,y5113e,"[1.0, 0.0, 0.0]"
116,vp1liv,"[0.9900990099009901, 0.009900990099009901, 0.0]"
117,v0ot75,"[1.0, 0.0, 0.0]"
118,tydmht,"[1.0, 0.0, 0.0]"
119,u0oe06,"[1.0, 0.0, 0.0]"
120,uvvo6w,"[1.0, 0.0, 0.0]"
121,uysyqc,"[0.96875, 0.03125, 0.0]"
122,xc9k8d,"[0.9545454545454546, 0.045454545454545456, 0.0]"
123,uy2or5,"[1.0, 0.0, 0.0]"
124,ui5ehi,"[0.9801980198019802, 0.019801980198019802, 0.0]"
125,vlwj4m,"[0.9876543209876543, 0.012345679012345678, 0.0]"
126,vcmq0e,"[0.9285714285714286, 0.07142857142857142, 0.0]"
127,vic168,"[1.0, 0.0, 0.0]"
128,xau0jn,"[0.9634146341463414, 0.036585365853658534, 0.0]"
129,wk8yfs,"[0.9801980198019802, 0.019801980198019802, 0.0]"
130,wbs1wn,"[1.0, 0.0, 0.0]"
131,vkg61e,"[1.0, 0.0, 0.0]"
132,w8wbnn,"[1.0, 0.0, 0.0]"
133,w9gdk1,"[0.9393939393939394, 0.06060606060606061, 0.0]"
134,wu6iz6,"[0.9736842105263158, 0.02631578947368421, 0.0]"
135,vhikbm,"[1.0, 0.0, 0.0]"
136,v4v6gc,"[0.9767441860465116, 0.023255813953488372, 0.0]"
137,x5pi5d,"[1.0, 0.0, 0.0]"
138,y5u6n9,"[1.0, 0.0, 0.0]"
139,uxex7m,"[0.9743589743589743, 0.02564102564102564, 0.0]"
140,x8rmm2,"[0.9830508474576272, 0.01694915254237288, 0.0]"
141,u7o6ba,"[0.9642857142857143, 0.03571428571428571, 0.0]"
142,y32lrp,"[0.9659090909090909, 0.03409090909090909, 0.0]"
143,xunm92,"[0.8888888888888888, 0.1111111111111111, 0.0]"
144,vtao0d,"[1.0, 0.0, 0.0]"
145,uh1nya,"[1.0, 0.0, 0.0]"
146,vhl77a,"[1.0, 0.0, 0.0]"
147,tzsfl9,"[0.9545454545454546, 0.045454545454545456, 0.0]"
148,ueqwnb,"[1.0, 0.0, 0.0]"
149,vxmp39,"[1.0, 0.0, 0.0]"
150,vffr2x,"[1.0, 0.0, 0.0]"
151,xgv9bg,"[0.9767441860465116, 0.023255813953488372, 0.0]"
152,xt5cd7,"[1.0, 0.0, 0.0]"
153,wo7fvi,"[1.0, 0.0, 0.0]"
154,wzbl8f,"[0.9772727272727273, 0.022727272727272728, 0.0]"
155,wseur4,"[1.0, 0.0, 0.0]"
156,uapfp3,"[0.9814814814814815, 0.018518518518518517, 0.0]"
157,ucjpyg,"[0.9787234042553191, 0.02127659574468085, 0.0]"
158,vfys2z,"[1.0, 0.0, 0.0]"
159,vbh6vk,"[1.0, 0.0, 0.0]"
160,uui6hs,"[1.0, 0.0, 0.0]"
161,vfvm8a,"[0.9818181818181818, 0.01818181818181818, 0.0]"
162,wi4aqr,"[1.0, 0.0, 0.0]"
163,tt9xuc,"[1.0, 0.0, 0.0]"
164,xj0ih8,"[0.9666666666666667, 0.03333333333333333, 0.0]"
165,xqitat,"[1.0, 0.0, 0.0]"
166,vvy39l,"[0.9333333333333333, 0.06666666666666667, 0.0]"
167,y0106q,"[0.972972972972973, 0.02702702702702703, 0.0]"
168,w8vfkh,"[0.9117647058823529, 0.08823529411764706, 0.0]"
169,u6xmvo,"[1.0, 0.0, 0.0]"
170,v8j37o,"[0, 0, 0]"
171,xt1c7b,"[1.0, 0.0, 0.0]"
172,ufl9jn,"[1.0, 0.0, 0.0]"
173,u7337f,"[1.0, 0.0, 0.0]"
174,xargf4,"[1.0, 0.0, 0.0]"
175,xum206,"[1.0, 0.0, 0.0]"
176,x0faue,"[1.0, 0.0, 0.0]"
177,v80bjq,"[1.0, 0.0, 0.0]"
178,wjmlq8,"[1.0, 0.0, 0.0]"
179,wharj8,"[0.9615384615384616, 0.038461538461538464, 0.0]"
180,wcn256,"[0.9603960396039604, 0.039603960396039604, 0.0]"
181,xptlwm,"[1.0, 0.0, 0.0]"
182,ugb8b6,"[0.9661016949152542, 0.03389830508474576, 0.0]"
183,ut3l2i,"[1.0, 0.0, 0.0]"
184,x1hw2g,"[0.9605263157894737, 0.039473684210526314, 0.0]"
185,we3shi,"[1.0, 0.0, 0.0]"
186,ueedro,"[1.0, 0.0, 0.0]"
187,w23o9m,"[0.9647058823529412, 0.03529411764705882, 0.0]"
188,vd90ak,"[0.9166666666666666, 0.08333333333333333, 0.0]"
189,wndk1t,"[1.0, 0.0, 0.0]"
190,u2wehn,"[0, 0, 0]"
191,u6s4m9,"[0.975, 0.025, 0.0]"
192,tvjf7n,"[1.0, 0.0, 0.0]"
193,u6fs07,"[0.9545454545454546, 0.045454545454545456, 0.0]"
194,w76q0y,"[0.9058823529411765, 0.09411764705882353, 0.0]"
195,usca55,"[0.9565217391304348, 0.043478260869565216, 0.0]"
196,vc3b0d,"[1.0, 0.0, 0.0]"
197,ue2xvx,"[0, 0, 0]"
198,uf3uqo,"[1.0, 0.0, 0.0]"
199,tz4mnh,"[1.0, 0.0, 0.0]"
200,y2x3xd,"[1.0, 0.0, 0.0]"
201,xfteyy,"[1.0, 0.0, 0.0]"
202,uodyjy,"[1.0, 0.0, 0.0]"
203,xa547x,"[1.0, 0.0, 0.0]"
204,v5xihj,"[1.0, 0.0, 0.0]"
205,ufdq9b,"[0.96875, 0.03125, 0.0]"
206,wjun60,"[1.0, 0.0, 0.0]"
207,ulyi2j,"[0.9770114942528736, 0.022988505747126436, 0.0]"
208,w87vlt,"[1.0, 0.0, 0.0]"
209,y0v4z5,"[1.0, 0.0, 0.0]"
210,voxcre,"[0.9900990099009901, 0.009900990099009901, 0.0]"
211,ubj1zj,"[0.9405940594059405, 0.0594059405940594, 0.0]"
212,y0p3pl,"[1.0, 0.0, 0.0]"
213,wr4q1y,"[1.0, 0.0, 0.0]"
214,w0yezn,"[0.9405940594059405, 0.0594059405940594, 0.0]"
215,y5g1ds,"[1.0, 0.0, 0.0]"
216,xyxlmm,"[1.0, 0.0, 0.0]"
217,vj7wzp,"[0.9801980198019802, 0.019801980198019802, 0.0]"
218,x8h4xe,"[1.0, 0.0, 0.0]"
219,x650bm,"[1.0, 0.0, 0.0]"
220,vtx1ny,"[0.9603960396039604, 0.039603960396039604, 0.0]"
221,xfkh8h,"[1.0, 0.0, 0.0]"
222,xikue1,"[1.0, 0.0, 0.0]"
223,tv5db1,"[1.0, 0.0, 0.0]"
224,whp4xr,"[1.0, 0.0, 0.0]"
225,wt78m9,"[0.9705882352941176, 0.029411764705882353, 0.0]"
226,us6di3,"[0.9855072463768116, 0.014492753623188406, 0.0]"
227,xfunvk,"[1.0, 0.0, 0.0]"
228,ujzir1,"[1.0, 0.0, 0.0]"
229,tu3e1m,"[1.0, 0.0, 0.0]"
230,tz26du,"[1.0, 0.0, 0.0]"
231,xi1ani,"[0.96875, 0.03125, 0.0]"
232,vdxcbf,"[1.0, 0.0, 0.0]"
233,tyegwn,"[1.0, 0.0, 0.0]"
234,ul58w1,"[0.9801980198019802, 0.019801980198019802, 0.0]"
235,wonmxi,"[1.0, 0.0, 0.0]"
236,tx07hx,"[0.9482758620689655, 0.05172413793103448, 0.0]"
237,uygfz5,"[0.8333333333333334, 0.16666666666666666, 0.0]"
238,u273l4,"[0.9259259259259259, 0.07407407407407407, 0.0]"
239,uj1v6u,"[0.9900990099009901, 0.009900990099009901, 0.0]"
240,y2vbhc,"[1.0, 0.0, 0.0]"
241,wmdzwc,"[0, 0, 0]"
242,tu2wug,"[0.9782608695652174, 0.021739130434782608, 0.0]"
243,ujm0kf,"[1.0, 0.0, 0.0]"
244,wu2pn7,"[1.0, 0.0, 0.0]"
245,vb295n,"[0.967741935483871, 0.03225806451612903, 0.0]"
246,ulvxyl,"[0.8, 0.2, 0.0]"
247,uy9k9h,"[1.0, 0.0, 0.0]"
248,x2daal,"[1.0, 0.0, 0.0]"
249,vqu4az,"[0.9230769230769231, 0.07692307692307693, 0.0]"
250,v9tcbz,"[1.0, 0.0, 0.0]"
251,u60n4k,"[0.9801980198019802, 0.019801980198019802, 0.0]"
252,u7xukk,"[0.9565217391304348, 0.043478260869565216, 0.0]"
253,v2o7rr,"[0.9807692307692307, 0.019230769230769232, 0.0]"
254,ugegzh,"[0.9873417721518988, 0.012658227848101266, 0.0]"
255,unjiq9,"[0.9487179487179487, 0.05128205128205128, 0.0]"
256,vfk2we(1),"[0.9166666666666666, 0.08333333333333333, 0.0]"
257,u3o6b7,"[1.0, 0.0, 0.0]"
258,v52upe,"[0.9565217391304348, 0.043478260869565216, 0.0]"
259,x5hgnl,"[1.0, 0.0, 0.0]"
260,wlfyqj,"[0.96, 0.04, 0.0]"
261,ubcw1v,"[1.0, 0.0, 0.0]"
262,ug6hcn,"[1.0, 0.0, 0.0]"
263,txmow7,"[0.9871794871794872, 0.01282051282051282, 0.0]"
264,xreig8,"[0.9130434782608695, 0.08695652173913043, 0.0]"
265,x3dz4c,"[0.9841269841269841, 0.015873015873015872, 0.0]"
266,xxd0xy,"[1.0, 0.0, 0.0]"
267,xmtvmd,"[0.967741935483871, 0.03225806451612903, 0.0]"
268,v6inj1,"[0.967741935483871, 0.03225806451612903, 0.0]"
269,ue6y4o,"[1.0, 0.0, 0.0]"
270,ve1i9w,"[1.0, 0.0, 0.0]"
271,ujkx27,"[0.9761904761904762, 0.023809523809523808, 0.0]"
272,xyavke,"[1.0, 0.0, 0.0]"
273,twfxlj,"[1.0, 0.0, 0.0]"
274,twqmji,"[0.9702970297029703, 0.0297029702970297, 0.0]"
275,x48ctx,"[0.9428571428571428, 0.05714285714285714, 0.0]"
276,v38fkb,"[1.0, 0.0, 0.0]"
277,vumi2e,"[1.0, 0.0, 0.0]"
278,xg2s7c,"[1.0, 0.0, 0.0]"
279,vdzj9s,"[0.9659090909090909, 0.03409090909090909, 0.0]"
280,urql5i,"[0.9797979797979798, 0.020202020202020204, 0.0]"
281,umh7io,"[1.0, 0.0, 0.0]"
282,welaph,"[0.9886363636363636, 0.011363636363636364, 0.0]"
283,vfys2z(1),"[1.0, 0.0, 0.0]"
284,uwc9i2,"[1.0, 0.0, 0.0]"
285,via473,"[0.9636363636363636, 0.03636363636363636, 0.0]"
286,uai8mb,"[0, 0, 0]"
287,u9b7kv,"[0.9702970297029703, 0.0297029702970297, 0.0]"
288,utmnjn,"[1.0, 0.0, 0.0]"
289,v7sj9y,"[1.0, 0.0, 0.0]"
290,y6kx8v,"[0.8571428571428571, 0.14285714285714285, 0.0]"
291,wdmovw,"[0.9833333333333333, 0.016666666666666666, 0.0]"
292,v1hzbg,"[0.96, 0.04, 0.0]"
293,vzt8j7,"[0, 0, 0]"
294,vzwz7x,"[1.0, 0.0, 0.0]"
295,ty8sdo,"[0.987012987012987, 0.012987012987012988, 0.0]"
296,tzkqfw,"[0, 0, 0]"
297,uzklhe,"[1.0, 0.0, 0.0]"
298,v6p2oj,"[1.0, 0.0, 0.0]"
299,xa5zgu,"[1.0, 0.0, 0.0]"
300,wcq2tp,"[1.0, 0.0, 0.0]"
301,ujtt1x,"[1.0, 0.0, 0.0]"
302,vjy8c0,"[1.0, 0.0, 0.0]"
303,vcj5u0,"[1.0, 0.0, 0.0]"
304,vn3w3m,"[1.0, 0.0, 0.0]"
305,upq988,"[1.0, 0.0, 0.0]"
306,vlhjdb,"[0.9523809523809523, 0.047619047619047616, 0.0]"
307,vu9uv9,"[1.0, 0.0, 0.0]"
308,y3fdq7,"[1.0, 0.0, 0.0]"
309,x63gsr,"[1.0, 0.0, 0.0]"
310,xwlkfd,"[1.0, 0.0, 0.0]"
311,wo0lgq,"[1.0, 0.0, 0.0]"
312,vcmf14,"[1.0, 0.0, 0.0]"
313,wr1jgb,"[0.9696969696969697, 0.030303030303030304, 0.0]"
314,u1gdfr,"[1.0, 0.0, 0.0]"
315,wwu77x,"[0.9893617021276596, 0.010638297872340425, 0.0]"
316,w5hcj0,"[1.0, 0.0, 0.0]"
317,x1mzzc,"[0.9375, 0.0625, 0.0]"
318,u9fwl8,"[1.0, 0.0, 0.0]"
319,wfv1vq,"[1.0, 0.0, 0.0]"
320,vv606j,"[0.9666666666666667, 0.03333333333333333, 0.0]"
321,uefp88,"[1.0, 0.0, 0.0]"
322,upmuko,"[0.9, 0.1, 0.0]"
323,vc51ve,"[1.0, 0.0, 0.0]"
324,uva4kj,"[1.0, 0.0, 0.0]"
325,xxgb7p,"[1.0, 0.0, 0.0]"
326,v4pp77,"[1.0, 0.0, 0.0]"
327,uu2j1m,"[1.0, 0.0, 0.0]"
328,ujvn4t,"[1.0, 0.0, 0.0]"
329,wpjf9z,"[0.9777777777777777, 0.022222222222222223, 0.0]"
330,vobxcp,"[1.0, 0.0, 0.0]"
331,w8rcx3,"[1.0, 0.0, 0.0]"
332,u7or55,"[1.0, 0.0, 0.0]"
333,ulcu8l,"[1.0, 0.0, 0.0]"
334,w0habz,"[0.9714285714285714, 0.02857142857142857, 0.0]"
335,wh6jgh,"[1.0, 0.0, 0.0]"
336,v1l31s,"[0.8181818181818182, 0.18181818181818182, 0.0]"
337,wqq8ad,"[0.9473684210526315, 0.05263157894736842, 0.0]"
338,trer35,"[1.0, 0.0, 0.0]"
339,tw3uyc,"[0.9333333333333333, 0.06666666666666667, 0.0]"
340,wlegte,"[0.9487179487179487, 0.05128205128205128, 0.0]"
341,vpm4ee,"[1.0, 0.0, 0.0]"
342,trtoeh,"[1.0, 0.0, 0.0]"
343,tv77cv,"[1.0, 0.0, 0.0]"
344,vdp9jd,"[1.0, 0.0, 0.0]"
345,vyzece,"[0.8888888888888888, 0.1111111111111111, 0.0]"
346,viy7n8,"[1.0, 0.0, 0.0]"
347,y4agh6,"[1.0, 0.0, 0.0]"
348,wnlxxs,"[0.9411764705882353, 0.058823529411764705, 0.0]"
349,xzif0f,"[0.9795918367346939, 0.02040816326530612, 0.0]"
350,vmouqa,"[1.0, 0.0, 0.0]"
351,u40dsf,"[1.0, 0.0, 0.0]"
352,u90d15,"[0, 0, 0]"
353,u0dtkq,"[0.9702970297029703, 0.0297029702970297, 0.0]"
354,y69li6,"[1.0, 0.0, 0.0]"
355,uf1irz,"[0.9207920792079208, 0.07920792079207921, 0.0]"
356,xbuo0s,"[0.9866666666666667, 0.013333333333333334, 0.0]"
357,u077sf,"[0.9761904761904762, 0.023809523809523808, 0.0]"
358,uwdfh8,"[0.9523809523809523, 0.047619047619047616, 0.0]"
359,vkc01l,"[0.9607843137254902, 0.0392156862745098, 0.0]"
360,ty5set,"[1.0, 0.0, 0.0]"
361,wy67hm,"[0.9868421052631579, 0.013157894736842105, 0.0]"
362,w5bmkh,"[1.0, 0.0, 0.0]"
363,v3ch8j,"[1.0, 0.0, 0.0]"
364,trt6nk,"[1.0, 0.0, 0.0]"
365,ussj9v,"[0.9736842105263158, 0.02631578947368421, 0.0]"
366,w5bero,"[0.967741935483871, 0.03225806451612903, 0.0]"
367,tqzjj2,"[1.0, 0.0, 0.0]"
368,xsacr6,"[1.0, 0.0, 0.0]"
369,vpy90t,"[1.0, 0.0, 0.0]"
370,vfr3pq,"[1.0, 0.0, 0.0]"
371,xx8i5a,"[1.0, 0.0, 0.0]"
372,vog2xd,"[1.0, 0.0, 0.0]"
373,u5qgbq,"[0.9411764705882353, 0.058823529411764705, 0.0]"
374,wprz6r,"[1.0, 0.0, 0.0]"
375,typoat,"[1.0, 0.0, 0.0]"
376,vyaqoa,"[0.6666666666666666, 0.3333333333333333, 0.0]"
377,tvlwre,"[0.9705882352941176, 0.029411764705882353, 0.0]"
378,uh4of8,"[1.0, 0.0, 0.0]"
379,vhvs9b,"[1.0, 0.0, 0.0]"
380,w4eygi,"[0.9801980198019802, 0.019801980198019802, 0.0]"
381,vzts9s,"[0.8823529411764706, 0.11764705882352941, 0.0]"
382,uf4ree,"[1.0, 0.0, 0.0]"
383,vs81hk,"[0.9545454545454546, 0.045454545454545456, 0.0]"
384,u2bqtd,"[0.95, 0.05, 0.0]"
385,v0lwzy,"[1.0, 0.0, 0.0]"
386,xic1ax,"[1.0, 0.0, 0.0]"
387,tr6r0d,"[0.9830508474576272, 0.01694915254237288, 0.0]"
388,u6y4in,"[1.0, 0.0, 0.0]"
389,vafllb,"[1.0, 0.0, 0.0]"
390,y0dj2c,"[1.0, 0.0, 0.0]"
391,wz93m6,"[0.9801980198019802, 0.019801980198019802, 0.0]"
392,u1m010,"[1.0, 0.0, 0.0]"
393,txxjpl,"[1.0, 0.0, 0.0]"
394,v1c19y,"[0.9743589743589743, 0.02564102564102564, 0.0]"
395,vnra1u,"[1.0, 0.0, 0.0]"
396,wh0wx7,"[1.0, 0.0, 0.0]"
397,vkogsl,"[1.0, 0.0, 0.0]"
398,ukl6sx,"[0.9850746268656716, 0.014925373134328358, 0.0]"
399,wn9t9z,"[1.0, 0.0, 0.0]"
400,xabayu,"[1.0, 0.0, 0.0]"
401,v2wq5s,"[1.0, 0.0, 0.0]"
402,wmelys,"[0.90625, 0.09375, 0.0]"
403,xd8zkd,"[0.953125, 0.046875, 0.0]"
404,y1o3cm,"[0.9529411764705882, 0.047058823529411764, 0.0]"
405,wnh07k,"[1.0, 0.0, 0.0]"
406,w2a8f3,"[0.9454545454545454, 0.05454545454545454, 0.0]"
407,y6c3hq,"[0.9411764705882353, 0.058823529411764705, 0.0]"
408,w5z2jk,"[0.9801980198019802, 0.019801980198019802, 0.0]"
409,ve1i9w(1),"[1.0, 0.0, 0.0]"
410,vzp3lv,"[0.9807692307692307, 0.019230769230769232, 0.0]"
411,vkrm17,"[1.0, 0.0, 0.0]"
412,wmdc9h,"[1.0, 0.0, 0.0]"
413,w5mh1g,"[1.0, 0.0, 0.0]"
414,v19fj8,"[1.0, 0.0, 0.0]"
415,xiy67v,"[1.0, 0.0, 0.0]"
416,uwf5bw,"[1.0, 0.0, 0.0]"
417,y2qpv8,"[0.9866666666666667, 0.013333333333333334, 0.0]"
418,ut762z,"[1.0, 0.0, 0.0]"
419,xrmn7u,"[1.0, 0.0, 0.0]"
420,tx0z1n,"[1.0, 0.0, 0.0]"
421,urtcpm,"[1.0, 0.0, 0.0]"
422,wkrbck,"[0.9702970297029703, 0.0297029702970297, 0.0]"
423,wm8mu2,"[1.0, 0.0, 0.0]"
424,we5jaq,"[0.9868421052631579, 0.013157894736842105, 0.0]"
425,ubv6f3,"[0.9801980198019802, 0.019801980198019802, 0.0]"
426,vx3kfa,"[0.971830985915493, 0.028169014084507043, 0.0]"
427,wl2mj2,"[0.975, 0.025, 0.0]"
428,x8th7o,"[1.0, 0.0, 0.0]"
429,u67xxw,"[1.0, 0.0, 0.0]"
430,vu05l2,"[1.0, 0.0, 0.0]"
431,ueuo36,"[0.9722222222222222, 0.027777777777777776, 0.0]"
432,xrgivn,"[1.0, 0.0, 0.0]"
433,xf8hut,"[0.972972972972973, 0.02702702702702703, 0.0]"
434,x8ydx4,"[0.9900990099009901, 0.009900990099009901, 0.0]"
435,x38j49,"[1.0, 0.0, 0.0]"
436,uht1dx,"[1.0, 0.0, 0.0]"
437,wwnhoc,"[1.0, 0.0, 0.0]"
438,wuf365,"[0.9285714285714286, 0.07142857142857142, 0.0]"
439,uhfyp4,"[0.9692307692307692, 0.03076923076923077, 0.0]"
440,u704li,"[1.0, 0.0, 0.0]"
441,vr5v3i,"[0.9230769230769231, 0.07692307692307693, 0.0]"
442,wudusr,"[1.0, 0.0, 0.0]"
443,vllmpc,"[1.0, 0.0, 0.0]"
444,ubj0n2,"[1.0, 0.0, 0.0]"
445,u2jo4b,"[1.0, 0.0, 0.0]"
446,uz4zxd,"[1.0, 0.0, 0.0]"
447,wkzk8f,"[0.9504950495049505, 0.04950495049504951, 0.0]"
448,uko42e,"[1.0, 0.0, 0.0]"
449,v87t5z,"[0.9736842105263158, 0.02631578947368421, 0.0]"
450,uwh0ws,"[1.0, 0.0, 0.0]"
451,vcjvgy,"[0.9647058823529412, 0.03529411764705882, 0.0]"
452,vi4g58,"[1.0, 0.0, 0.0]"
453,wr3rl5,"[1.0, 0.0, 0.0]"
454,voy8rd,"[0.9090909090909091, 0.09090909090909091, 0.0]"
455,tyn027,"[1.0, 0.0, 0.0]"
456,v7i9tr,"[1.0, 0.0, 0.0]"
457,x0t8ye,"[1.0, 0.0, 0.0]"
458,ve36g2,"[0.926829268292683, 0.07317073170731707, 0.0]"
459,xfzx9h,"[0, 0, 0]"
460,u6ozmo,"[1.0, 0.0, 0.0]"
461,vhfbu3,"[0.9594594594594594, 0.04054054054054054, 0.0]"
462,vdjz2a,"[0.9444444444444444, 0.05555555555555555, 0.0]"
463,tx45rm,"[1.0, 0.0, 0.0]"
464,uugn5w,"[0.8979591836734694, 0.10204081632653061, 0.0]"
465,vl13o0,"[1.0, 0.0, 0.0]"
466,v0mau6,"[0.9900990099009901, 0.009900990099009901, 0.0]"
467,x5f3ad,"[0.9333333333333333, 0.06666666666666667, 0.0]"
468,vd6t5p,"[0.9891304347826086, 0.010869565217391304, 0.0]"
469,wip151,"[1.0, 0.0, 0.0]"
470,uikaau,"[1.0, 0.0, 0.0]"
